Date,Open,High,Low,Close*,Adj Close**,Volume
11/4/2021,16335,16448.5,16292,16351.75,16351.75,525824
11/8/2021,16293,16394,16256,16327.75,16327.75,414326
11/9/2021,16315.5,16391.75,16160,16212.75,16212.75,560749
11/10/2021,16201.25,16243,15896.5,15980.5,15980.5,658266
11/11/2021,15989,16114,15976,16022.75,16022.75,434778
11/12/2021,16043.75,16213.25,16001.75,16192.75,16192.75,422493
11/15/2021,16212.25,16276.5,16082.25,16187.75,16187.75,483873
11/16/2021,16198.5,16323.75,16142,16300.75,16300.75,424380
11/17/2021,16297.75,16396.5,16270,16311.5,16311.5,455992
11/18/2021,16322.5,16508,16303.5,16481.25,16481.25,602241
11/19/2021,16503.25,16628.5,16490.25,16575,16575,549031
11/22/2021,16600.25,16767.5,16364.5,16382,16382,770668
11/23/2021,16399,16418.75,16118.5,16312,16312,901449
11/24/2021,16300.25,16368.5,16102,16366,16366,656267
11/25/2021,16360,16436,16352.25,16404.5,16404.5,656267
11/26/2021,16360,16436,15988,16051,16051,680753
11/29/2021,16046.5,16437.75,16038,16390.75,16390.75,597936
11/30/2021,16419,16456.25,16068.75,16150.5,16150.5,854651
12/1/2021,16238.75,16427.5,15825.25,15869.75,15869.75,861888
12/2/2021,15891.75,16066.25,15762.75,15988.5,15988.5,853707
12/3/2021,16020,16121.75,15538,15717.75,15717.75,898849
12/6/2021,15716.25,15897.25,15559.25,15842.75,15842.75,695515
12/7/2021,15848.75,16374.5,15824.5,16318,16318,594627
12/8/2021,16360.5,16436.75,16251.5,16392.25,16392.25,494849
12/9/2021,16380.5,16420,16120.25,16148.75,16148.75,612576
12/10/2021,16158.5,16335.75,16133.75,16329.75,16329.75,395288
12/13/2021,16321.75,16411.25,16064.25,16082,16082,286177
12/14/2021,16085,16133.75,15738.5,15924.75,15924.75,274758
12/15/2021,15928.5,16302.5,15744.5,16288,16288,161710
12/16/2021,16288.5,16459.25,15800.25,15870.5,15870.5,143255
12/17/2021,15873,15902,15668,15717.32,15717.32,800579
12/20/2021,15809.5,15851.75,15492,15621.25,15621.25,676197
12/21/2021,15674.25,15987.25,15605,15980,15980,530228
12/22/2021,15979,16183,15881.5,16169.75,16169.75,476670
12/23/2021,16180,16356,16145.25,16299,16299,349182
12/27/2021,16304.25,16580.75,16304.25,16560,16560,351308
12/28/2021,16565.75,16659.5,16452.25,16488,16488,454633
12/29/2021,16513.5,16564.25,16387.5,16490.5,16490.5,354985
12/30/2021,16484.5,16567.5,16411.25,16430.25,16430.25,304259
12/31/2021,16431,16464,16313.75,16320.75,16320.75,363720
1/3/2022,16356,16508,16292,16485.5,16485.5,513549
1/4/2022,16497.75,16564,16139.5,16275.75,16275.75,669527
1/5/2022,16265,16269,15752.75,15766.5,15766.5,769790
1/6/2022,15763.75,15895.75,15598.5,15759,15759,802950
1/7/2022,15801.75,15852.75,15510,15581,15581,704406
1/10/2022,15590,15669,15152.5,15608,15608,888780
1/11/2022,15622.25,15839.5,15475,15831,15831,709363
1/12/2022,15826,16009.25,15762.5,15887.25,15887.25,671265
1/13/2022,15901,15979.75,15458.25,15490.25,15490.25,763018
1/14/2022,15505,15621,15312.5,15595.75,15595.75,795897
1/18/2022,15616.75,15653.25,15170.75,15206,15206,868066
1/19/2022,15238.75,15372,15011.25,15033.5,15033.5,776612
1/20/2022,15042.25,15340.25,14646.75,14841,14841,771410
1/21/2022,14722,14858.5,14408.5,14426.5,14426.5,1041723
1/24/2022,14410,14582,13706,14501,14501,1323080
1/25/2022,14495,14499,13890,14140.75,14140.75,957800
1/26/2022,13945.5,14639.75,13945.5,14158.5,14158.5,908549
1/27/2022,14194,14409.25,13844.5,13986.75,13986.75,866647
1/28/2022,14167.75,14442,13831,14433,14433,878243
1/31/2022,14454,14914.75,14353.25,14905,14905,654278
2/1/2022,14868.75,15137,14729.25,14994.75,14994.75,597305
2/2/2022,15129,15260,14825,15114.5,15114.5,645396
2/3/2022,14852.5,14870,14456.25,14492.25,14492.25,731581
2/4/2022,14770,14825.75,14362.75,14685.5,14685.5,763735
2/7/2022,14682.5,14806.25,14511.5,14559.75,14559.75,562312
2/8/2022,14600,14776,14467.5,14734.5,14734.5,611858
2/9/2022,14746.25,15068,14741,15038.25,15038.25,529886
2/10/2022,15062.25,15062.25,14622,14701,14701,834478
2/11/2022,14698.25,14766.75,14181,14240.5,14240.5,835981
2/14/2022,14250,14394,14031,14253,14253,734224
2/15/2022,14257,14614.75,14223.25,14609.5,14609.5,558472
2/16/2022,14588,14668.5,14381,14600,14600,594304
2/17/2022,14592.25,14619.5,14131.5,14164.75,14164.75,631084
2/18/2022,14156.25,14299,13906.25,13996,13996,760914
2/22/2022,13952.75,14157.5,13580.25,13862.75,13862.75,1114720
2/23/2022,13928.25,14068.75,13471.25,13507.5,13507.5,713187
2/24/2022,13484.25,13983.25,13025.75,13966.5,13966.5,1122732
2/25/2022,13909.5,14196.25,13760.25,14180.5,14180.5,784997
2/28/2022,13900.25,14292.25,13683,14228,14228,753711
3/1/2022,14219.25,14327.75,13900,14005.5,14005.5,645171
3/2/2022,14026.25,14290,13911.5,14239.25,14239.25,629022
3/3/2022,14196.5,14391,13955,14030.5,14030.5,596925
3/4/2022,14069.25,14086.5,13733.75,13839.75,13839.75,725774
3/7/2022,13763.5,13879.75,13265,13320.75,13320.75,717846
3/8/2022,13283,13666,13103.25,13267,13267,841407
3/9/2022,13192.25,13821.75,13189.75,13734.75,13734.75,650826
3/10/2022,13778,13778,13396.25,13586,13586,611077
3/11/2022,13577.25,13860.75,13281.75,13292,13292,439890
3/13/2022,13362,13447.5,13015.5,13045.5,13045.5,402608
3/14/2022,13082,13489,12944,13451.75,13451.75,284955
3/15/2022,13451.75,14029.25,13420.5,13953,13953,274498
3/16/2022,13999,14136.25,13822.75,14111.75,14111.75,125160
3/17/2022,14060,14095.31,13970.5,14095.31,14095.31,558776
3/20/2022,14404,14466.75,14183.75,14370.5,14370.5,589629
3/21/2022,14390,14690.75,14293.5,14654,14654,509918
3/22/2022,14654,14682.25,14441,14447,14447,555130
3/23/2022,14462.75,14769.75,14433.5,14763.75,14763.75,512267
3/24/2022,14765,14840.5,14572.5,14755.75,14755.75,553931
3/27/2022,14756,14997,14658.75,14985.25,14985.25,532125
3/28/2022,14981,15268.75,14956.5,15237.75,15237.75,552951
3/29/2022,15222,15262.25,15012.25,15071.5,15071.5,513516
3/30/2022,15100.5,15180.75,14855.5,14868.75,14868.75,560785
3/31/2022,14918.75,14960,14725,14863.75,14863.75,539029
4/3/2022,14846,15174.5,14801,15164.25,15164.25,460171
4/4/2022,15155.5,15198,14780.25,14828,14828,563198
4/5/2022,14861,14861.25,14394.75,14505.25,14505.25,783213
4/6/2022,14496.25,14633.75,14317,14536,14536,645737
4/7/2022,14536.25,14642.25,14310.5,14327,14327,640156
4/10/2022,14345,14382,13984.75,14000,14000,577477
4/11/2022,14006.25,14284.25,13881.25,13945,13945,704351
4/12/2022,13952.75,14266.5,13921,14221.5,14221.5,530164
4/13/2022,14211.5,14296.25,13876.5,13893.75,13893.75,548400
4/17/2022,13892,14002.5,13729.5,13907.75,13907.75,492103
4/18/2022,13962.75,14242,13828,14217.25,14217.25,556357
4/19/2022,14104.75,14298,13956.5,14004.75,14004.75,604344
4/20/2022,14070,14283,13667.5,13728.25,13728.25,685788
4/21/2022,13720,13781,13297,13353.5,13353.5,732255
4/24/2022,13334.25,13549.75,13184,13535.75,13535.75,749649
4/25/2022,13523.5,13583.75,12801.5,13016,13016,755330
4/26/2022,12881,13255.25,12878.25,13009,13009,817196
4/27/2022,13191,13542,13033,13454.75,13454.75,756360
4/28/2022,13219.5,13433,12831.75,12852,12852,723386
5/1/2022,12892.25,13084.5,12709.75,13073,13073,763818
5/2/2022,13051.75,13183.75,12968.5,13087.5,13087.5,662216
5/3/2022,13121,13555.25,12883,13531.25,13531.25,703191
5/4/2022,13500.25,13548,12705.25,12858,12858,877795
5/5/2022,12883.25,12928.75,12519,12695.75,12695.75,852234
5/8/2022,12605,12637.25,12135.25,12193.75,12193.75,816033
5/9/2022,12206,12547,12102.25,12349,12349,853859
5/10/2022,12328.75,12553.25,11938.5,11969.75,11969.75,865890
5/11/2022,12004.5,12132.75,11689,11947.25,11947.25,878238
5/12/2022,11891.5,12432,11891.5,12382.75,12382.75,663517
5/15/2022,12409,12498.75,12190.25,12244.75,12244.75,623715
5/16/2022,12235.5,12578,12234,12560.25,12560.25,653222
5/17/2022,12572,12594,11862.75,11935.5,11935.5,735386
5/18/2022,11907,12076.75,11704,11878.25,11878.25,827741
5/19/2022,11898,12096.75,11491.25,11840.75,11840.75,806781
5/22/2022,11866,12075.5,11783.75,12035.25,12035.25,660213
5/23/2022,11915,11918,11576.25,11771,11771,717429
5/24/2022,11808,12036,11672,11942.25,11942.25,671096
5/25/2022,11887.5,12343,11848.25,12279.25,12279.25,611884
5/26/2022,12250,12720.25,12222,12677.75,12677.75,615992
5/29/2022,12477.625,12801.625,12351,12662.125,12662.125,724190
5/30/2022,12705.25,12883,12480,12646.5,12646.5,832388
5/31/2022,12662.5,12823.5,12454.75,12551,12551,682211
6/1/2022,12549.75,12903.75,12442.5,12893.75,12893.75,620008
6/2/2022,12896,12945.25,12503,12551,12551,652955
6/5/2022,12549.75,12810,12527,12605,12605,536936
6/6/2022,12605.25,12740.25,12412.5,12711.5,12711.5,577970
6/7/2022,12680.5,12783,12579.25,12615.75,12615.75,583652
6/8/2022,12625,12726,12255.25,12275,12275,690155
6/9/2022,12301.5,12338.75,11823,11840,11840,617395
6/12/2022,11768,11772.5,11254.5,11296.5,11296.5,530220
6/13/2022,11334.25,11505.5,11205,11314.25,11314.25,378134
6/14/2022,11329.75,11759.25,11327.75,11593.75,11593.75,265812
6/15/2022,11608.5,11737.75,11036.75,11124.75,11124.75,146538
6/16/2022,11178.5,11290,11130.25,11130.39,11130.39,731831
6/19/2022,11332.5,11437.5,11273.75,11420.75,11420.75,731831
6/20/2022,11332.5,11678.25,11273.75,11577.25,11577.25,657209
6/21/2022,11579.75,11745.75,11320.5,11565.75,11565.75,638960
6/22/2022,11542.75,11766.75,11460.5,11737.5,11737.5,630125
6/23/2022,11687.75,12148.5,11684.75,12140.5,12140.5,563303
6/26/2022,12137.5,12262,11994.25,12040.5,12040.5,565803
6/27/2022,12076.25,12174.25,11661.5,11674.25,11674.25,634694
6/28/2022,11680.5,11749,11564.5,11691,11691,590173
6/29/2022,11691.5,11696.75,11351,11529.5,11529.5,738071
6/30/2022,11507.5,11629.75,11381.75,11611.25,11611.25,605401
7/3/2022,11556.75,11722.75,11385.5,11709.875,11709.875,698169
7/4/2022,11606,11815.75,11389.25,11808.5,11808.5,790937
7/5/2022,11820.25,11974.25,11727.75,11880.25,11880.25,649912
7/6/2022,11901.25,12168.5,11836.5,12138.5,12138.5,550463
7/7/2022,12115,12211,11952.5,12152,12152,640445
7/10/2022,12149.75,12149.75,11853,11884.25,11884.25,578336
7/11/2022,11900.5,12025.5,11712,11779,11779,607949
7/12/2022,11780,11970,11479.25,11762.25,11762.25,732270
7/13/2022,11729.5,11835,11511.25,11797.5,11797.5,654560
7/14/2022,11810.5,12021.5,11740.25,12007.5,12007.5,560980
7/17/2022,12043.5,12186.5,11857,11907,11907,553676
7/18/2022,11909.5,12328.5,11889.5,12274,12274,585591
7/19/2022,12330.5,12517.5,12235.75,12465.25,12465.25,643607
7/20/2022,12440,12655.25,12373.5,12640,12640,605066
7/21/2022,12559.25,12698.5,12343.75,12423.5,12423.5,634548
7/24/2022,12444.5,12498.5,12266.5,12354.5,12354.5,491612
7/25/2022,12311.25,12334,12072,12112.5,12112.5,536287
7/26/2022,12192,12690,12191.75,12619,12619,634889
7/27/2022,12580,12948,12449,12737.5,12737.5,645261
7/28/2022,12920.25,13012,12744.25,12971.5,12971.5,592416
7/31/2022,12981,13108.75,12851.75,12962.5,12962.5,622511
8/1/2022,12974.25,13097,12814.75,12924.5,12924.5,674564
8/2/2022,12921,13310.25,12867.25,13271.5,13271.5,690056
8/3/2022,13247,13356,13184.75,13327,13327,542680
8/4/2022,13327.25,13384.5,13085,13228.75,13228.75,687792
8/7/2022,13227.75,13419.25,13120.5,13183.25,13183.25,597182
8/8/2022,13206.25,13233.75,12963.25,13031.5,13031.5,553704
8/9/2022,13050,13408,12982,13392,13392,602069
8/10/2022,13380.5,13575,13285,13311.25,13311.25,614816
8/11/2022,13344.25,13583.25,13312,13577.75,13577.75,500647
8/14/2022,13571.5,13706,13495.25,13681.25,13681.25,463768
8/15/2022,13674.75,13740.75,13522.75,13658.25,13658.25,555979
8/16/2022,13658,13672,13406.25,13493.25,13493.25,610667
8/17/2022,13503,13575.5,13410.75,13523.25,13523.25,530513
8/18/2022,13534.25,13534.5,13228.75,13268.5,13268.5,618758
8/21/2022,13226.5,13226.5,12874.5,12909.75,12909.75,599946
8/22/2022,12933.75,13018.5,12823.5,12896.5,12896.5,570278
8/23/2022,12892,13011.25,12825.75,12929.75,12929.75,503227
8/24/2022,12944,13161.5,12925,13156,13156,543666
8/25/2022,13153.75,13220,12557.5,12620.5,12620.5,753862
8/28/2022,12485,12610.25,12401.5,12492.75,12492.75,693093
8/29/2022,12503.5,12658.25,12247.5,12358.75,12358.75,797462
8/30/2022,12366,12513,12276.25,12285.25,12285.25,672068
8/31/2022,12284.75,12299.5,12017.75,12292.25,12292.25,820606
9/1/2022,12297.75,12461.5,12040.25,12104.25,12104.25,835870
9/4/2022,12204.125,12353,11985.125,12061.625,12061.625,865660
9/5/2022,12110.5,12244.5,11930,12019,12019,895450
9/6/2022,12019.75,12306.25,11921.5,12263.25,12263.25,677159
9/7/2022,12267.75,12379.5,12115.75,12321.75,12321.75,737024
9/8/2022,12345.25,12613.75,12329.5,12592.5,12592.5,535984
9/11/2022,12626,12773.75,12573.25,12740.75,12740.75,444255
9/12/2022,12769.5,12889,12003.25,12036.5,12036.5,463841
9/13/2022,12050.25,12173,12001.75,12142,12142,270232
9/14/2022,12159,12187.75,11866.5,11934.75,11934.75,169928
9/15/2022,11880,11880,11750.5,11814.58,11814.58,754923
9/18/2022,11920,12066.25,11792.25,12024,12024,632663
9/19/2022,12045.75,12092.5,11828.25,11922.25,11922.25,704882
9/20/2022,11946,12140.5,11647.5,11710,11710,822965
9/21/2022,11661.25,11796,11510,11565.5,11565.5,786180
9/22/2022,11583.75,11600.25,11229,11376.75,11376.75,799378
9/25/2022,11362.5,11537.75,11256.5,11316.25,11316.25,809853
9/26/2022,11315.5,11568.25,11233.5,11333.75,11333.75,841073
9/27/2022,11361,11613.5,11141.5,11555.75,11555.75,897742
9/28/2022,11544,11567.25,11091.5,11228.25,11228.25,891823
9/29/2022,11220,11357.25,11024.25,11035.5,11035.5,878168
10/2/2022,11030,11358.25,10890.75,11285.75,11285.75,757581
10/3/2022,11314.5,11675,11281.5,11640.75,11640.75,772885
10/4/2022,11630.25,11711,11366.5,11623.75,11623.75,700889
10/5/2022,11628,11729.75,11505.25,11541.75,11541.75,773914
10/6/2022,11494.5,11564.5,11043.25,11101.5,11101.5,759141
10/9/2022,11067.75,11136.5,10876.75,10984.5,10984.5,757732
10/10/2022,10987,11039.5,10767.25,10845,10845,833906
10/11/2022,10875,10976.75,10805.5,10840.5,10840.5,731214
10/12/2022,10859,11142.75,10484.75,11083.75,11083.75,1050244
10/13/2022,11064.75,11253.5,10726.75,10744,10744,843525
10/16/2022,10720,11146.25,10713,11110.25,11110.25,638720
10/17/2022,11161.25,11431.75,11081.5,11198.75,11198.75,832215
10/18/2022,11320.25,11382.75,11049,11153.25,11153.25,733776
10/19/2022,11134,11328.75,11008,11090.75,11090.75,739672
10/20/2022,11061.25,11386.25,10935.5,11358.5,11358.5,840952
10/23/2022,11393.75,11530.25,11207.75,11478.75,11478.75,715016
10/24/2022,11453.75,11734,11430.25,11713.5,11713.5,660210
10/25/2022,11510,11703.5,11415,11446,11446,784638
10/26/2022,11417.75,11537.5,10921.5,11235.25,11235.25,769071
10/27/2022,11122.75,11626,11062,11587,11587,728261
10/30/2022,11592.5,11595,11367.25,11447.25,11447.25,607680
10/31/2022,11455,11619,11288.75,11332,11332,605362
11/1/2022,11320.25,11460,10909,10944.5,10944.5,770983
11/2/2022,10938,10996,10708,10728,10728,705050
11/3/2022,10712,10974.25,10636,10890.25,10890.25,881129
11/7/2022,10786.5,11038.5,10751,11014.25,11014.25,554692
11/8/2022,11016,11231.25,10928.75,11094.25,11094.25,728868
11/9/2022,11089.25,11164.25,10822.25,10830.75,10830.75,669071
11/10/2022,10841,11677,10808,11632.25,11632.25,862147
11/11/2022,11669.75,11876.75,11569.25,11848,11848,682257
11/14/2022,11791,11898.5,11702,11734.75,11734.75,576678
11/15/2022,11768.5,12118.75,11761.75,11904.25,11904.25,771822
11/16/2022,11882,11963,11706.5,11739.5,11739.5,577864
11/17/2022,11777.75,11827.5,11528.25,11710.5,11710.5,658469
11/18/2022,11747.75,11843,11607,11708,11708,585873
11/21/2022,11723,11756,11553,11588,11588,477970
11/22/2022,11588,11759.25,11526.5,11754.5,11754.5,531087
11/23/2022,11741.5,11892.75,11720,11862.75,11862.75,474645
11/24/2022,11809.75,11912.875,11743.125,11822.75,11822.75,363505.5
11/25/2022,11878,11933,11766.25,11782.75,11782.75,252366
11/28/2022,11731.25,11788.5,11575.25,11616.25,11616.25,506250
11/29/2022,11625,11704.5,11465,11524.75,11524.75,555859
11/30/2022,11520,12078.5,11497.75,12042.25,12042.25,769082
12/1/2022,12079.25,12145,11943.25,12062.75,12062.75,629297
12/2/2022,12039.75,12067.75,11740.5,12010.25,12010.25,588295
12/5/2022,12000.5,12015.75,11745.5,11805.75,11805.75,537924
12/6/2022,11812,11846.25,11502,11566,11566,657271
12/7/2022,11566,11596.25,11422.5,11509.5,11509.5,634691
12/8/2022,11500,11685.75,11433,11645.5,11645.5,600826
12/9/2022,11641.5,11748,11517,11569.75,11569.75,600826
